labelset,cell_label,cell_fullname,n_cells,source,source_label,cell_count,partitioned,source_label_total,purity,coverage
L4,Mesen_CervixVaginaSMCs_Fetal,Fetal cervicovaginal smooth muscle,11569,celltype_OvarySanger2026,Endo_Lymph,1,9,601,0.1111,0.0017
L4,Mesen_CervixVaginaSMCs_Fetal,Fetal cervicovaginal smooth muscle,11569,celltype_OvarySanger2026,Fallopian_lig_Fetal,1,9,3990,0.1111,0.0003
L4,Mesen_CervixVaginaSMCs_Fetal,Fetal cervicovaginal smooth muscle,11569,celltype_OvarySanger2026,Fallopian_mesen_Fetal,1,9,7774,0.1111,0.0001
L4,Mesen_CervixVaginaSMCs_Fetal,Fetal cervicovaginal smooth muscle,11569,celltype_OvarySanger2026,SMCs,1,9,474,0.1111,0.0021
L4,Mesen_CorpusCavernosumFib_Fetal,Fetal corpus cavernosum fibroblast,9472,celltype_Lorenzi2025,Corpus Cavernosum,7777,9150,9075,0.8499,0.857
L4,Mesen_CorpusCavernosumFib_Fetal,Fetal corpus cavernosum fibroblast,9472,celltype_Lorenzi2025,Prepuce,823,9150,3904,0.0899,0.2108
L4,Mesen_CorpusCavernosumFib_Fetal,Fetal corpus cavernosum fibroblast,9472,celltype_Lorenzi2025,Glans,138,9150,5648,0.0151,0.0244
L4,Mesen_CorpusCavernosumFib_Fetal,Fetal corpus cavernosum fibroblast,9472,celltype_Lorenzi2025,Corpus Spongiosum,131,9150,6065,0.0143,0.0216
L4,Mesen_CorpusCavernosumFib_Fetal,Fetal corpus cavernosum fibroblast,9472,celltype_Lorenzi2025,Labio-Scrotal Swelling,109,9150,3319,0.0119,0.0328
L4,Mesen_CorpusCavernosumFib_Fetal,Fetal corpus cavernosum fibroblast,9472,celltype_Lorenzi2025,Urogenital Sinus Lig,87,9150,5172,0.0095,0.0168
L4,Mesen_CorpusCavernosumFib_Fetal,Fetal corpus cavernosum fibroblast,9472,celltype_Lorenzi2025,Pre-Perivascular,22,9150,3970,0.0024,0.0055
L4,Mesen_CorpusCavernosumFib_Fetal,Fetal corpus cavernosum fibroblast,9472,celltype_Lorenzi2025,Lower Urogenital Sinus Mese,18,9150,6828,0.002,0.0026
L4,Mesen_CorpusCavernosumFib_Fetal,Fetal corpus cavernosum fibroblast,9472,celltype_Lorenzi2025,Urogenital Sinus SmMu,18,9150,187,0.002,0.0963
L4,Mesen_CorpusCavernosumFib_Fetal,Fetal corpus cavernosum fibroblast,9472,celltype_Lorenzi2025,Perivascular,11,9150,13206,0.0012,0.0008
L4,Mesen_CorpusCavernosumFib_Fetal,Fetal corpus cavernosum fibroblast,9472,celltype_Lorenzi2025,Upper Urogenital Sinus Mese,7,9150,2667,0.0008,0.0026
L4,Mesen_CorpusCavernosumFib_Fetal,Fetal corpus cavernosum fibroblast,9472,celltype_Lorenzi2025,Preputial Lamina Epi,6,9150,2666,0.0007,0.0023
L4,Mesen_CorpusCavernosumFib_Fetal,Fetal corpus cavernosum fibroblast,9472,celltype_Lorenzi2025,Epoophron Mese,1,9150,12245,0.0001,0.0001
L4,Mesen_CorpusCavernosumFib_Fetal,Fetal corpus cavernosum fibroblast,9472,celltype_Lorenzi2025,Lower Vagina Mese,1,9150,3228,0.0001,0.0003
L4,Mesen_CorpusCavernosumFib_Fetal,Fetal corpus cavernosum fibroblast,9472,celltype_Lorenzi2025,Schwann,1,9150,7553,0.0001,0.0001
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Corpus Spongiosum,5522,9968,6065,0.554,0.9105
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Lower Urogenital Sinus Mese,1952,9968,6828,0.1958,0.2859
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Lower Vagina Mese,1505,9968,3228,0.151,0.4662
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Corpus Cavernosum,415,9968,9075,0.0416,0.0457
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Prepuce,219,9968,3904,0.022,0.0561
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Labio-Scrotal Swelling,135,9968,3319,0.0135,0.0407
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Glans,75,9968,5648,0.0075,0.0133
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Urogenital Sinus Lig,64,9968,5172,0.0064,0.0124
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Upper Vagina Mese,23,9968,7172,0.0023,0.0032
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Upper Urogenital Sinus Mese,16,9968,2667,0.0016,0.006
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Perivascular,10,9968,13206,0.001,0.0008
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Urogenital Sinus SmMu,9,9968,187,0.0009,0.0481
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Preputial Lamina Epi,6,9968,2666,0.0006,0.0023
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Pre-Perivascular,5,9968,3970,0.0005,0.0013
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Schwann,3,9968,7553,0.0003,0.0004
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Epoophron Mese,2,9968,12245,0.0002,0.0002
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Fallopian Mese,2,9968,29799,0.0002,0.0001
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Fallopian Epi,1,9968,7650,0.0001,0.0001
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Lower Vagina Epi,1,9968,6543,0.0001,0.0002
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Lower Vagina SmMu,1,9968,1405,0.0001,0.0007
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Uterus SmMu,1,9968,7029,0.0001,0.0001
L4,Mesen_CorpusSpongiosumFib_Fetal,Fetal corpus spongiosum fibroblast,10169,celltype_Lorenzi2025,Wolffian/Mesonephros Mese,1,9968,18850,0.0001,0.0001
L3,Mesen_EndoGlandBas,Endometrial basalis stroma,535,celltype_GarciaAlonso2021,dS,1,1,21021,1.0,0.0
L3,Mesen_EndoGlandBas,Endometrial basalis stroma,535,celltype_HECA,dStromal_mid,1,2,21067,0.5,0.0
L3,Mesen_EndoGlandBas,Endometrial basalis stroma,535,celltype_HECA,eStromal,1,2,35132,0.5,0.0
L3,Mesen_EndoGlandBas,Endometrial basalis stroma,535,celltype_Ulrich2024,dS2,483,518,23111,0.9324,0.0209
L3,Mesen_EndoGlandBas,Endometrial basalis stroma,535,celltype_Ulrich2024,PV-MYH11_CDKN1A+,16,518,10659,0.0309,0.0015
L3,Mesen_EndoGlandBas,Endometrial basalis stroma,535,celltype_Ulrich2024,dS3,14,518,15871,0.027,0.0009
L3,Mesen_EndoGlandBas,Endometrial basalis stroma,535,celltype_Ulrich2024,dS1,3,518,2595,0.0058,0.0012
L3,Mesen_EndoGlandBas,Endometrial basalis stroma,535,celltype_Ulrich2024,eS-proliferative,2,518,1386,0.0039,0.0014
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_GarciaAlonso2021,dS,24,52,21021,0.4615,0.0011
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_GarciaAlonso2021,uSMC,10,52,3915,0.1923,0.0026
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_GarciaAlonso2021,eS,9,52,12569,0.1731,0.0007
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_GarciaAlonso2021,Fibroblast C7,5,52,678,0.0962,0.0074
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_GarciaAlonso2021,PV STEAP4,4,52,2680,0.0769,0.0015
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_HECA,eStromal,24,60,35132,0.4,0.0007
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_HECA,dStromal_mid,18,60,21067,0.3,0.0009
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_HECA,uSMCs,9,60,957,0.15,0.0094
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_HECA,HOXA13,5,60,203,0.0833,0.0246
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_HECA,ePV_2,4,60,3651,0.0667,0.0011
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_Ulrich2024,dS2,68,112,23111,0.6071,0.0029
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_Ulrich2024,dS3,14,112,15871,0.125,0.0009
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_Ulrich2024,C7-Fibroblast,11,112,1120,0.0982,0.0098
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_Ulrich2024,PV-MYH11_CDKN1A+,5,112,10659,0.0446,0.0005
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_Ulrich2024,PV-STEAP4,4,112,3531,0.0357,0.0011
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_Ulrich2024,dS1,3,112,2595,0.0268,0.0012
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_Ulrich2024,uSMC,3,112,7719,0.0268,0.0004
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_Ulrich2024,Tissue-resident-vascular-progenitor,2,112,203,0.0179,0.0099
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_Ulrich2024,Gland-sec-progenitor-B,1,112,1161,0.0089,0.0009
L4,Mesen_EndoStromalFib_Menopause,Endometrial stroma in postmenopause,2855,celltype_Ulrich2024,eS-proliferative,1,112,1386,0.0089,0.0007
L4,Mesen_EndoStromalFib_MenstrualEutopic,Endometrial stroma of the menstrual phase,13034,celltype_GarciaAlonso2021,dS,2,5,21021,0.4,0.0001
L4,Mesen_EndoStromalFib_MenstrualEutopic,Endometrial stroma of the menstrual phase,13034,celltype_GarciaAlonso2021,PV STEAP4,1,5,2680,0.2,0.0004
L4,Mesen_EndoStromalFib_MenstrualEutopic,Endometrial stroma of the menstrual phase,13034,celltype_GarciaAlonso2021,eS,1,5,12569,0.2,0.0001
L4,Mesen_EndoStromalFib_MenstrualEutopic,Endometrial stroma of the menstrual phase,13034,celltype_GarciaAlonso2021,uSMC,1,5,3915,0.2,0.0003
L4,Mesen_EndoStromalFib_MenstrualEutopic,Endometrial stroma of the menstrual phase,13034,celltype_HECA,eStromal_MMPs,7,11,186,0.6364,0.0376
L4,Mesen_EndoStromalFib_MenstrualEutopic,Endometrial stroma of the menstrual phase,13034,celltype_HECA,eStromal,2,11,35132,0.1818,0.0001
L4,Mesen_EndoStromalFib_MenstrualEutopic,Endometrial stroma of the menstrual phase,13034,celltype_HECA,dStromal_late,1,11,2415,0.0909,0.0004
L4,Mesen_EndoStromalFib_MenstrualEutopic,Endometrial stroma of the menstrual phase,13034,celltype_HECA,ePV_2,1,11,3651,0.0909,0.0003
L4,Mesen_EndoStromalFib_MenstrualEutopic,Endometrial stroma of the menstrual phase,13034,celltype_Ulrich2024,dS3,39,62,15871,0.629,0.0025
L4,Mesen_EndoStromalFib_MenstrualEutopic,Endometrial stroma of the menstrual phase,13034,celltype_Ulrich2024,dS1,11,62,2595,0.1774,0.0042
L4,Mesen_EndoStromalFib_MenstrualEutopic,Endometrial stroma of the menstrual phase,13034,celltype_Ulrich2024,dS2,10,62,23111,0.1613,0.0004
L4,Mesen_EndoStromalFib_MenstrualEutopic,Endometrial stroma of the menstrual phase,13034,celltype_Ulrich2024,RUNX3+_Fibroblast,1,62,23,0.0161,0.0435
L4,Mesen_EndoStromalFib_MenstrualEutopic,Endometrial stroma of the menstrual phase,13034,celltype_Ulrich2024,uSMC,1,62,7719,0.0161,0.0001
L4,Mesen_EndoStromalFib_MenstrualFluid,Endometrial stroma of the menstrual effluent,27092,celltype_GarciaAlonso2021,dS,16,16,21021,1.0,0.0008
L4,Mesen_EndoStromalFib_MenstrualFluid,Endometrial stroma of the menstrual effluent,27092,celltype_HECA,dStromal_mid,6,15,21067,0.4,0.0003
L4,Mesen_EndoStromalFib_MenstrualFluid,Endometrial stroma of the menstrual effluent,27092,celltype_HECA,dStromal_late,4,15,2415,0.2667,0.0017
L4,Mesen_EndoStromalFib_MenstrualFluid,Endometrial stroma of the menstrual effluent,27092,celltype_HECA,eStromal,3,15,35132,0.2,0.0001
L4,Mesen_EndoStromalFib_MenstrualFluid,Endometrial stroma of the menstrual effluent,27092,celltype_HECA,dStromal_early,2,15,5517,0.1333,0.0004
L4,Mesen_EndoStromalFib_MenstrualFluid,Endometrial stroma of the menstrual effluent,27092,celltype_Ulrich2024,dS2,21,33,23111,0.6364,0.0009
L4,Mesen_EndoStromalFib_MenstrualFluid,Endometrial stroma of the menstrual effluent,27092,celltype_Ulrich2024,dS3,5,33,15871,0.1515,0.0003
L4,Mesen_EndoStromalFib_MenstrualFluid,Endometrial stroma of the menstrual effluent,27092,celltype_Ulrich2024,dS1,4,33,2595,0.1212,0.0015
L4,Mesen_EndoStromalFib_MenstrualFluid,Endometrial stroma of the menstrual effluent,27092,celltype_Ulrich2024,Gland-sec-progenitor-A,1,33,4403,0.0303,0.0002
L4,Mesen_EndoStromalFib_MenstrualFluid,Endometrial stroma of the menstrual effluent,27092,celltype_Ulrich2024,MUC16+_Gland_sec,1,33,1447,0.0303,0.0007
L4,Mesen_EndoStromalFib_MenstrualFluid,Endometrial stroma of the menstrual effluent,27092,celltype_Ulrich2024,PV-MYH11_CDKN1A+,1,33,10659,0.0303,0.0001
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_GarciaAlonso2021,eS,8833,10241,12569,0.8625,0.7028
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_GarciaAlonso2021,dS,1324,10241,21021,0.1293,0.063
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_GarciaAlonso2021,PV STEAP4,40,10241,2680,0.0039,0.0149
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_GarciaAlonso2021,Fibroblast C7,12,10241,678,0.0012,0.0177
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_GarciaAlonso2021,Other,11,10241,2101,0.0011,0.0052
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_GarciaAlonso2021,uSMC,10,10241,3915,0.001,0.0026
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_GarciaAlonso2021,Myeloid,4,10241,561,0.0004,0.0071
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_GarciaAlonso2021,Endothelial ACKR1,3,10241,5413,0.0003,0.0006
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_GarciaAlonso2021,Lumenal,2,10241,11402,0.0002,0.0002
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_GarciaAlonso2021,Glandular,1,10241,10071,0.0001,0.0001
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_GarciaAlonso2021,Lymphoid,1,10241,1281,0.0001,0.0008
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_HECA,eStromal,29105,31853,35132,0.9137,0.8284
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_HECA,dStromal_early,1351,31853,5517,0.0424,0.2449
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_HECA,dStromal_mid,637,31853,21067,0.02,0.0302
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_HECA,HOXA13,189,31853,203,0.0059,0.931
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_HECA,eStromal_cycling,160,31853,4088,0.005,0.0391
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_HECA,sHormones,144,31853,248,0.0045,0.5806
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_HECA,ePV_2,97,31853,3651,0.003,0.0266
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_HECA,dStromal_late,80,31853,2415,0.0025,0.0331
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_HECA,eStromal_MMPs,58,31853,186,0.0018,0.3118
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_HECA,Immune_Myeloid,24,31853,2097,0.0008,0.0114
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_HECA,ePV_1b,2,31853,1789,0.0001,0.0011
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_HECA,uSMCs,2,31853,957,0.0001,0.0021
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_HECA,Fibroblast_basalis,1,31853,45,0.0,0.0222
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_HECA,Immune_Lymphoid,1,31853,17740,0.0,0.0001
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_HECA,SOX9_luminal,1,31853,1936,0.0,0.0005
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_HECA,eHormones,1,31853,395,0.0,0.0025
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,dS3,7295,13210,15871,0.5522,0.4596
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,dS2,5405,13210,23111,0.4092,0.2339
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,uSMC,165,13210,7719,0.0125,0.0214
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,dS1,153,13210,2595,0.0116,0.059
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,C7-Fibroblast,52,13210,1120,0.0039,0.0464
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,PV-MYH11_CDKN1A+,49,13210,10659,0.0037,0.0046
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,eS-proliferative,40,13210,1386,0.003,0.0289
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,Myoepithelial,20,13210,110,0.0015,0.1818
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,Tissue-resident-vascular-progenitor,10,13210,203,0.0008,0.0493
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,PV-STEAP4,6,13210,3531,0.0005,0.0017
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,MUC16+_Gland_sec,4,13210,1447,0.0003,0.0028
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,Gland-sec-progenitor-A,3,13210,4403,0.0002,0.0007
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,HMGB2-Prolif,3,13210,1402,0.0002,0.0021
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,Artery,1,13210,1128,0.0001,0.0009
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,Fibrocytes,1,13210,46,0.0001,0.0217
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,Lumenal,1,13210,2673,0.0001,0.0004
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,RUNX3+_Fibroblast,1,13210,23,0.0001,0.0435
L4,Mesen_EndoStromalFib_Prolif,Endometrial stroma of proliferative phase,164476,celltype_Ulrich2024,Sox9-Glandular,1,13210,2917,0.0001,0.0003
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_GarciaAlonso2021,eS,1773,1971,12569,0.8995,0.1411
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_GarciaAlonso2021,Other,121,1971,2101,0.0614,0.0576
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_GarciaAlonso2021,dS,53,1971,21021,0.0269,0.0025
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_GarciaAlonso2021,PV STEAP4,19,1971,2680,0.0096,0.0071
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_GarciaAlonso2021,Lymphoid,3,1971,1281,0.0015,0.0023
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_GarciaAlonso2021,SOX9,1,1971,2584,0.0005,0.0004
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_GarciaAlonso2021,uSMC,1,1971,3915,0.0005,0.0003
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_HECA,eStromal_cycling,3841,6030,4088,0.637,0.9396
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_HECA,eStromal,2073,6030,35132,0.3438,0.059
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_HECA,ePV_2,40,6030,3651,0.0066,0.011
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_HECA,dStromal_mid,30,6030,21067,0.005,0.0014
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_HECA,dStromal_early,25,6030,5517,0.0041,0.0045
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_HECA,ePV_1b,9,6030,1789,0.0015,0.005
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_HECA,dStromal_late,4,6030,2415,0.0007,0.0017
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_HECA,Immune_Myeloid,3,6030,2097,0.0005,0.0014
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_HECA,sHormones,2,6030,248,0.0003,0.0081
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_HECA,uSMCs,2,6030,957,0.0003,0.0021
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_HECA,eStromal_MMPs,1,6030,186,0.0002,0.0054
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_Ulrich2024,eS-proliferative,1178,2131,1386,0.5528,0.8499
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_Ulrich2024,dS3,416,2131,15871,0.1952,0.0262
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_Ulrich2024,dS2,341,2131,23111,0.16,0.0148
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_Ulrich2024,PV-MYH11_CDKN1A+,137,2131,10659,0.0643,0.0129
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_Ulrich2024,uSMC,49,2131,7719,0.023,0.0063
L4,Mesen_EndoStromalFib_Prolif_Cyc,Endometrial stroma of proliferative phase cycling,32491,celltype_Ulrich2024,dS1,7,2131,2595,0.0033,0.0027
